slice_file_name,fold,class,vds,ClassID,C6
vds15_0427_8_656.wav,fold8,8,15,1,1
vds15_0427_8_657.wav,fold8,8,15,1,1
vds15_0427_8_658.wav,fold8,8,15,1,1
vds15_0427_8_659.wav,fold8,8,15,1,1
vds15_0427_8_660.wav,fold8,8,15,1,1
vds15_0427_8_661.wav,fold8,8,15,1,1
vds15_0427_8_662.wav,fold8,8,15,1,1
vds15_0427_8_663.wav,fold8,8,15,1,1
vds15_0427_8_664.wav,fold8,8,15,1,1
vds15_0427_8_665.wav,fold8,8,15,1,1
vds15_0427_8_666.wav,fold8,8,15,1,1
vds15_0427_8_667.wav,fold8,8,15,1,1
vds15_0427_8_668.wav,fold8,8,15,1,1
vds15_0427_8_669.wav,fold8,8,15,1,1
vds15_0427_8_670.wav,fold8,8,15,1,1
vds15_0427_8_671.wav,fold8,8,15,1,1
vds15_0427_8_672.wav,fold8,8,15,1,1
vds15_0427_8_673.wav,fold8,8,15,1,1
vds15_0427_8_674.wav,fold8,8,15,1,1
vds15_0427_8_675.wav,fold8,8,15,1,1
vds15_0427_8_676.wav,fold8,8,15,1,1
vds15_0427_8_677.wav,fold8,8,15,1,1
vds15_0427_8_678.wav,fold8,8,15,1,1
vds15_0427_8_679.wav,fold8,8,15,1,1
vds15_0427_8_680.wav,fold8,8,15,1,1
vds15_0427_8_681.wav,fold8,8,15,1,1
vds15_0427_8_682.wav,fold8,8,15,1,1
vds15_0427_8_683.wav,fold8,8,15,1,1
vds15_0427_8_684.wav,fold8,8,15,1,1
vds15_0427_8_685.wav,fold8,8,15,1,1
vds15_0427_8_686.wav,fold8,8,15,1,1
vds15_0427_8_687.wav,fold8,8,15,1,1
vds15_0427_8_688.wav,fold8,8,15,1,1
vds15_0427_8_689.wav,fold8,8,15,1,1
vds15_0427_8_690.wav,fold8,8,15,1,1
vds15_0427_8_691.wav,fold8,8,15,1,1
vds15_0427_8_692.wav,fold8,8,15,1,1
vds15_0427_8_693.wav,fold8,8,15,1,1
vds15_0427_8_694.wav,fold8,8,15,1,1
vds15_0427_8_695.wav,fold8,8,15,1,1
vds15_0427_8_696.wav,fold8,8,15,1,1
vds15_0427_8_697.wav,fold8,8,15,1,1
vds15_0427_8_698.wav,fold8,8,15,1,1
vds15_0427_8_699.wav,fold8,8,15,1,1
vds15_0427_8_700.wav,fold8,8,15,1,1
vds15_0427_8_701.wav,fold8,8,15,1,1
vds15_0427_8_702.wav,fold8,8,15,1,1
vds15_0427_8_703.wav,fold8,8,15,1,1
vds15_0427_8_704.wav,fold8,8,15,1,1
vds15_0427_8_705.wav,fold8,8,15,1,1
vds15_0427_8_706.wav,fold8,8,15,1,1
vds15_0427_8_707.wav,fold8,8,15,1,1
vds15_0427_8_708.wav,fold8,8,15,1,1
vds15_0427_8_709.wav,fold8,8,15,1,1
vds15_0427_8_710.wav,fold8,8,15,1,1
vds15_0427_8_711.wav,fold8,8,15,1,1
vds15_0427_8_712.wav,fold8,8,15,1,1
vds15_0427_8_713.wav,fold8,8,15,1,1
vds15_0427_8_714.wav,fold8,8,15,1,1
vds15_0427_8_715.wav,fold8,8,15,1,1
vds15_0427_8_716.wav,fold8,8,15,1,1
vds15_0427_8_717.wav,fold8,8,15,1,1
vds15_0427_8_718.wav,fold8,8,15,1,1
vds15_0427_8_719.wav,fold8,8,15,1,1
vds15_0427_8_720.wav,fold8,8,15,1,1
vds15_0427_8_721.wav,fold8,8,15,1,1
vds15_0427_8_722.wav,fold8,8,15,1,1
vds15_0427_8_723.wav,fold8,8,15,1,1
vds15_0427_8_724.wav,fold8,8,15,1,1
vds15_0427_8_725.wav,fold8,8,15,1,1
vds15_0427_8_726.wav,fold8,8,15,1,1
vds15_0427_8_727.wav,fold8,8,15,1,1
vds15_0427_8_728.wav,fold8,8,15,1,1
vds15_0427_8_729.wav,fold8,8,15,1,1
vds15_0427_8_730.wav,fold8,8,15,1,1
vds15_0427_8_731.wav,fold8,8,15,1,1
vds15_0427_8_732.wav,fold8,8,15,1,1
vds15_0427_8_733.wav,fold8,8,15,1,1
vds15_0427_8_734.wav,fold8,8,15,1,1
vds15_0427_8_735.wav,fold8,8,15,1,1
vds15_0427_8_736.wav,fold8,8,15,1,1
vds15_0427_8_737.wav,fold8,8,15,1,1
vds15_0427_8_738.wav,fold8,8,15,1,1
vds15_0427_8_739.wav,fold8,8,15,1,1
vds15_0427_8_740.wav,fold8,8,15,1,1
vds15_0427_8_741.wav,fold8,8,15,1,1
vds15_0427_8_742.wav,fold8,8,15,1,1
vds15_0427_8_743.wav,fold8,8,15,1,1
vds15_0427_8_744.wav,fold8,8,15,1,1
vds15_0427_8_745.wav,fold8,8,15,1,1
vds15_0427_8_746.wav,fold8,8,15,1,1
vds15_0427_8_747.wav,fold8,8,15,1,1
vds15_0427_8_748.wav,fold8,8,15,1,1
vds15_0427_8_749.wav,fold8,8,15,1,1
vds15_0427_8_750.wav,fold8,8,15,1,1
vds15_0427_8_751.wav,fold8,8,15,1,1
vds15_0427_8_752.wav,fold8,8,15,1,1
vds15_0427_8_753.wav,fold8,8,15,1,1
vds15_0427_8_754.wav,fold8,8,15,1,1
vds15_0427_8_755.wav,fold8,8,15,1,1
vds15_0427_8_756.wav,fold8,8,15,1,1
vds15_0427_8_757.wav,fold8,8,15,1,1
vds15_0427_8_758.wav,fold8,8,15,1,1
vds15_0427_8_759.wav,fold8,8,15,1,1
vds15_0427_8_760.wav,fold8,8,15,1,1
vds15_0427_8_761.wav,fold8,8,15,1,1
vds15_0427_8_762.wav,fold8,8,15,1,1
vds15_0427_8_763.wav,fold8,8,15,1,1
vds15_0427_8_764.wav,fold8,8,15,1,1
vds15_0427_8_765.wav,fold8,8,15,1,1
vds15_0427_8_766.wav,fold8,8,15,1,1
vds15_0427_8_767.wav,fold8,8,15,1,1
vds15_0427_8_768.wav,fold8,8,15,1,1
vds15_0427_8_769.wav,fold8,8,15,1,1
vds15_0427_8_770.wav,fold8,8,15,1,1
vds15_0427_8_771.wav,fold8,8,15,1,1
vds15_0427_8_772.wav,fold8,8,15,1,1
vds15_0427_8_773.wav,fold8,8,15,1,1
vds15_0427_8_774.wav,fold8,8,15,1,1
vds15_0427_8_775.wav,fold8,8,15,1,1
vds15_0427_8_776.wav,fold8,8,15,1,1
vds15_0427_8_777.wav,fold8,8,15,1,1
vds15_0427_8_778.wav,fold8,8,15,1,1
vds15_0427_8_779.wav,fold8,8,15,1,1
vds15_0427_8_780.wav,fold8,8,15,1,1
vds15_0427_8_781.wav,fold8,8,15,1,1
vds15_0427_8_782.wav,fold8,8,15,1,1
vds15_0427_8_783.wav,fold8,8,15,1,1
vds15_0427_8_784.wav,fold8,8,15,1,1
vds15_0427_8_785.wav,fold8,8,15,1,1
vds15_0427_8_786.wav,fold8,8,15,1,1
vds15_0427_8_787.wav,fold8,8,15,1,1
vds15_0427_8_788.wav,fold8,8,15,1,1
vds15_0427_8_789.wav,fold8,8,15,1,1
vds15_0427_8_790.wav,fold8,8,15,1,1
vds15_0427_8_791.wav,fold8,8,15,1,1
vds15_0427_8_792.wav,fold8,8,15,1,1
vds15_0427_8_793.wav,fold8,8,15,1,1
vds15_0427_8_794.wav,fold8,8,15,1,1
vds15_0427_8_795.wav,fold8,8,15,1,1
vds15_0427_8_796.wav,fold8,8,15,1,1
vds15_0427_8_797.wav,fold8,8,15,1,1
vds15_0427_8_798.wav,fold8,8,15,1,1
vds15_0427_8_799.wav,fold8,8,15,1,1
vds15_0427_8_800.wav,fold8,8,15,1,1
vds15_0427_8_801.wav,fold8,8,15,1,1
vds15_0427_8_802.wav,fold8,8,15,1,1
vds15_0427_8_803.wav,fold8,8,15,1,1
vds15_0427_8_804.wav,fold8,8,15,1,1
vds15_0427_8_805.wav,fold8,8,15,1,1
vds15_0427_8_806.wav,fold8,8,15,1,1
vds15_0427_8_807.wav,fold8,8,15,1,1
vds15_0427_8_808.wav,fold8,8,15,1,1
vds15_0427_8_809.wav,fold8,8,15,1,1
vds15_0427_8_810.wav,fold8,8,15,1,1
vds15_0427_8_811.wav,fold8,8,15,1,1
vds15_0427_8_812.wav,fold8,8,15,1,1
vds15_0427_8_813.wav,fold8,8,15,1,1
vds15_0427_8_814.wav,fold8,8,15,1,1
vds15_0427_8_815.wav,fold8,8,15,1,1
vds15_0427_8_816.wav,fold8,8,15,1,1
vds15_0427_8_817.wav,fold8,8,15,1,1
vds15_0427_8_818.wav,fold8,8,15,1,1
vds15_0427_8_819.wav,fold8,8,15,1,1
vds15_0427_8_820.wav,fold8,8,15,1,1
vds15_0427_8_821.wav,fold8,8,15,1,1
vds15_0427_8_822.wav,fold8,8,15,1,1
vds15_0427_8_823.wav,fold8,8,15,1,1
vds15_0427_8_824.wav,fold8,8,15,1,1
vds15_0427_8_825.wav,fold8,8,15,1,1
vds15_0427_8_826.wav,fold8,8,15,1,1
vds15_0427_8_827.wav,fold8,8,15,1,1
vds15_0427_8_828.wav,fold8,8,15,1,1
vds15_0427_8_829.wav,fold8,8,15,1,1
vds15_0427_8_830.wav,fold8,8,15,1,1
vds15_0427_8_831.wav,fold8,8,15,1,1
vds15_0427_8_832.wav,fold8,8,15,1,1
vds15_0427_8_833.wav,fold8,8,15,1,1
vds15_0427_8_834.wav,fold8,8,15,1,1
vds15_0427_8_835.wav,fold8,8,15,1,1
vds15_0427_8_836.wav,fold8,8,15,1,1
vds15_0427_8_837.wav,fold8,8,15,1,1
vds15_0427_8_838.wav,fold8,8,15,1,1
vds15_0427_8_839.wav,fold8,8,15,1,1
vds15_0427_8_840.wav,fold8,8,15,1,1
vds15_0427_8_841.wav,fold8,8,15,1,1
vds15_0427_8_842.wav,fold8,8,15,1,1
vds15_0427_8_843.wav,fold8,8,15,1,1
vds15_0427_8_844.wav,fold8,8,15,1,1
vds15_0427_8_845.wav,fold8,8,15,1,1
vds15_0427_8_846.wav,fold8,8,15,1,1
vds15_0427_8_847.wav,fold8,8,15,1,1
vds15_0427_8_848.wav,fold8,8,15,1,1
vds15_0427_8_849.wav,fold8,8,15,1,1
vds15_0427_8_850.wav,fold8,8,15,1,1
vds15_0427_8_851.wav,fold8,8,15,1,1
vds15_0427_8_852.wav,fold8,8,15,1,1
vds15_0427_8_853.wav,fold8,8,15,1,1
vds15_0427_8_854.wav,fold8,8,15,1,1
vds15_0427_8_855.wav,fold8,8,15,1,1
vds15_0427_8_856.wav,fold8,8,15,1,1
vds15_0427_8_857.wav,fold8,8,15,1,1
vds15_0427_8_858.wav,fold8,8,15,1,1
vds15_0427_8_859.wav,fold8,8,15,1,1
vds15_0427_8_860.wav,fold8,8,15,1,1
vds15_0427_8_861.wav,fold8,8,15,1,1
vds15_0427_8_862.wav,fold8,8,15,1,1
vds15_0427_8_863.wav,fold8,8,15,1,1
vds15_0427_8_864.wav,fold8,8,15,1,1
vds15_0427_8_865.wav,fold8,8,15,1,1
vds15_0427_8_866.wav,fold8,8,15,1,1
vds15_0427_8_867.wav,fold8,8,15,1,1
vds15_0427_8_868.wav,fold8,8,15,1,1
vds15_0427_8_869.wav,fold8,8,15,1,1
vds15_0427_8_870.wav,fold8,8,15,1,1
vds15_0427_8_871.wav,fold8,8,15,1,1
vds15_0427_8_872.wav,fold8,8,15,1,1
vds15_0427_8_873.wav,fold8,8,15,1,1
vds15_0427_8_874.wav,fold8,8,15,1,1
vds15_0427_8_875.wav,fold8,8,15,1,1
vds15_0427_8_876.wav,fold8,8,15,1,1
vds15_0427_8_877.wav,fold8,8,15,1,1
vds15_0427_8_878.wav,fold8,8,15,1,1
vds15_0427_8_879.wav,fold8,8,15,1,1
vds15_0427_8_880.wav,fold8,8,15,1,1
vds15_0427_8_881.wav,fold8,8,15,1,1
vds15_0427_8_882.wav,fold8,8,15,1,1
vds15_0427_8_883.wav,fold8,8,15,1,1
vds15_0427_8_884.wav,fold8,8,15,1,1
vds15_0427_8_885.wav,fold8,8,15,1,1
vds15_0427_8_886.wav,fold8,8,15,1,1
vds15_0427_8_887.wav,fold8,8,15,1,1
vds15_0427_8_888.wav,fold8,8,15,1,1
vds15_0427_8_889.wav,fold8,8,15,1,1
vds15_0427_8_890.wav,fold8,8,15,1,1
vds15_0427_8_891.wav,fold8,8,15,1,1
vds15_0427_8_892.wav,fold8,8,15,1,1
vds15_0427_8_893.wav,fold8,8,15,1,1
vds15_0427_8_894.wav,fold8,8,15,1,1
vds15_0427_8_895.wav,fold8,8,15,1,1
vds15_0427_8_896.wav,fold8,8,15,1,1
vds15_0427_8_897.wav,fold8,8,15,1,1
vds15_0427_8_898.wav,fold8,8,15,1,1
vds15_0427_8_899.wav,fold8,8,15,1,1
vds15_0427_8_900.wav,fold8,8,15,1,1
vds15_0427_9_1.wav,fold9,9,15,1,1
vds15_0427_9_2.wav,fold9,9,15,1,1
vds15_0427_9_3.wav,fold9,9,15,1,1
vds15_0427_9_4.wav,fold9,9,15,1,1
vds15_0427_9_5.wav,fold9,9,15,1,1
vds15_0427_9_6.wav,fold9,9,15,1,1
vds15_0427_9_7.wav,fold9,9,15,1,1
vds15_0427_9_8.wav,fold9,9,15,1,1
vds15_0427_9_9.wav,fold9,9,15,1,1
vds15_0427_9_10.wav,fold9,9,15,1,1
vds15_0427_9_11.wav,fold9,9,15,1,1
vds15_0427_9_12.wav,fold9,9,15,1,1
vds15_0427_9_13.wav,fold9,9,15,1,1
vds15_0427_9_14.wav,fold9,9,15,1,1
vds15_0427_9_15.wav,fold9,9,15,1,1
vds15_0427_9_16.wav,fold9,9,15,1,1
vds15_0427_9_17.wav,fold9,9,15,1,1
vds15_0427_9_18.wav,fold9,9,15,1,1
vds15_0427_9_19.wav,fold9,9,15,1,1
vds15_0427_9_20.wav,fold9,9,15,1,1
vds15_0427_9_21.wav,fold9,9,15,1,1
vds15_0427_9_22.wav,fold9,9,15,1,1
vds15_0427_9_23.wav,fold9,9,15,1,1
vds15_0427_9_24.wav,fold9,9,15,1,1
vds15_0427_9_25.wav,fold9,9,15,1,1
vds15_0427_9_26.wav,fold9,9,15,1,1
vds15_0427_9_27.wav,fold9,9,15,1,1
vds15_0427_9_28.wav,fold9,9,15,1,1
vds15_0427_9_29.wav,fold9,9,15,1,1
vds15_0427_9_30.wav,fold9,9,15,1,1
vds15_0427_9_31.wav,fold9,9,15,1,1
vds15_0427_9_32.wav,fold9,9,15,1,1
vds15_0427_9_33.wav,fold9,9,15,1,1
vds15_0427_9_34.wav,fold9,9,15,1,1
vds15_0427_9_35.wav,fold9,9,15,1,1
vds15_0427_9_36.wav,fold9,9,15,1,1
vds15_0427_9_37.wav,fold9,9,15,1,1
vds15_0427_9_38.wav,fold9,9,15,1,1
vds15_0427_9_39.wav,fold9,9,15,1,1
vds15_0427_9_40.wav,fold9,9,15,1,1
vds15_0427_9_41.wav,fold9,9,15,1,1
vds15_0427_9_42.wav,fold9,9,15,1,1
vds15_0427_9_43.wav,fold9,9,15,1,1
vds15_0427_9_44.wav,fold9,9,15,1,1
vds15_0427_9_45.wav,fold9,9,15,1,1
vds15_0427_9_46.wav,fold9,9,15,1,1
vds15_0427_9_47.wav,fold9,9,15,1,1
vds15_0427_9_48.wav,fold9,9,15,1,1
vds15_0427_9_49.wav,fold9,9,15,1,1
vds15_0427_9_50.wav,fold9,9,15,1,1
vds15_0427_9_51.wav,fold9,9,15,1,1
vds15_0427_9_52.wav,fold9,9,15,1,1
vds15_0427_9_53.wav,fold9,9,15,1,1
vds15_0427_9_54.wav,fold9,9,15,1,1
vds15_0427_9_55.wav,fold9,9,15,1,1
vds15_0427_9_56.wav,fold9,9,15,1,1
vds15_0427_9_57.wav,fold9,9,15,1,1
vds15_0427_9_58.wav,fold9,9,15,1,1
vds15_0427_9_59.wav,fold9,9,15,1,1
vds15_0427_9_60.wav,fold9,9,15,1,1
vds15_0427_9_61.wav,fold9,9,15,1,1
vds15_0427_9_62.wav,fold9,9,15,1,1
vds15_0427_9_63.wav,fold9,9,15,1,1
vds15_0427_9_64.wav,fold9,9,15,1,1
vds15_0427_9_65.wav,fold9,9,15,1,1
vds15_0427_9_66.wav,fold9,9,15,1,1
vds15_0427_9_67.wav,fold9,9,15,1,1
vds15_0427_9_68.wav,fold9,9,15,1,1
vds15_0427_9_69.wav,fold9,9,15,1,1
vds15_0427_9_70.wav,fold9,9,15,1,1
vds15_0427_9_71.wav,fold9,9,15,1,1
vds15_0427_9_72.wav,fold9,9,15,1,1
vds15_0427_9_73.wav,fold9,9,15,1,1
vds15_0427_9_74.wav,fold9,9,15,1,1
vds15_0427_9_75.wav,fold9,9,15,1,1
vds15_0427_9_76.wav,fold9,9,15,1,1
vds15_0427_9_77.wav,fold9,9,15,1,1
vds15_0427_9_78.wav,fold9,9,15,1,1
vds15_0427_9_79.wav,fold9,9,15,1,1
vds15_0427_9_80.wav,fold9,9,15,1,1
vds15_0427_9_81.wav,fold9,9,15,1,1
vds15_0427_9_82.wav,fold9,9,15,1,1
vds15_0427_9_83.wav,fold9,9,15,1,1
vds15_0427_9_84.wav,fold9,9,15,1,1
vds15_0427_9_85.wav,fold9,9,15,1,1
vds15_0427_9_86.wav,fold9,9,15,1,1
vds15_0427_9_87.wav,fold9,9,15,1,1
vds15_0427_9_88.wav,fold9,9,15,1,1
vds15_0427_9_89.wav,fold9,9,15,1,1
vds15_0427_9_90.wav,fold9,9,15,1,1
vds15_0427_9_91.wav,fold9,9,15,1,1
vds15_0427_9_92.wav,fold9,9,15,1,1
vds15_0427_9_93.wav,fold9,9,15,1,1
vds15_0427_9_94.wav,fold9,9,15,1,1
vds15_0427_9_95.wav,fold9,9,15,1,1
vds15_0427_9_96.wav,fold9,9,15,1,1
vds15_0427_9_97.wav,fold9,9,15,1,1
vds15_0427_9_98.wav,fold9,9,15,1,1
vds15_0427_9_99.wav,fold9,9,15,1,1
vds15_0427_9_100.wav,fold9,9,15,1,1
vds15_0427_9_101.wav,fold9,9,15,1,1
vds15_0427_9_102.wav,fold9,9,15,1,1
vds15_0427_9_103.wav,fold9,9,15,1,1
vds15_0427_9_104.wav,fold9,9,15,1,1
vds15_0427_9_105.wav,fold9,9,15,1,1
vds15_0427_9_106.wav,fold9,9,15,1,1
vds15_0427_9_107.wav,fold9,9,15,1,1
vds15_0427_9_108.wav,fold9,9,15,1,1
vds15_0427_9_109.wav,fold9,9,15,1,1
vds15_0427_9_110.wav,fold9,9,15,1,1
vds15_0427_9_111.wav,fold9,9,15,1,1
vds15_0427_9_112.wav,fold9,9,15,1,1
vds15_0427_9_113.wav,fold9,9,15,1,1
vds15_0427_9_114.wav,fold9,9,15,1,1
vds15_0427_9_115.wav,fold9,9,15,1,1
vds15_0427_9_116.wav,fold9,9,15,1,1
vds15_0427_9_117.wav,fold9,9,15,1,1
vds15_0427_9_118.wav,fold9,9,15,1,1
vds15_0427_9_119.wav,fold9,9,15,1,1
vds15_0427_9_120.wav,fold9,9,15,1,1
vds15_0427_9_121.wav,fold9,9,15,1,1
vds15_0427_9_122.wav,fold9,9,15,1,1
vds15_0427_9_123.wav,fold9,9,15,1,1
vds15_0427_9_124.wav,fold9,9,15,1,1
vds15_0427_9_125.wav,fold9,9,15,1,1
vds15_0427_9_126.wav,fold9,9,15,1,1
vds15_0427_9_127.wav,fold9,9,15,1,1
vds15_0427_9_128.wav,fold9,9,15,1,1
vds15_0427_9_129.wav,fold9,9,15,1,1
vds15_0427_9_130.wav,fold9,9,15,1,1
vds15_0427_9_131.wav,fold9,9,15,1,1
vds15_0427_9_132.wav,fold9,9,15,1,1
vds15_0427_9_133.wav,fold9,9,15,1,1
vds15_0427_9_134.wav,fold9,9,15,1,1
vds15_0427_9_135.wav,fold9,9,15,1,1
vds15_0427_9_136.wav,fold9,9,15,1,1
vds15_0427_9_137.wav,fold9,9,15,1,1
vds15_0427_9_138.wav,fold9,9,15,1,1
vds15_0427_9_139.wav,fold9,9,15,1,1
vds15_0427_9_140.wav,fold9,9,15,1,1
vds15_0427_9_141.wav,fold9,9,15,1,1
vds15_0427_9_142.wav,fold9,9,15,1,1
vds15_0427_9_143.wav,fold9,9,15,1,1
vds15_0427_9_144.wav,fold9,9,15,1,1
vds15_0427_9_145.wav,fold9,9,15,1,1
vds15_0427_9_146.wav,fold9,9,15,1,1
vds15_0427_9_147.wav,fold9,9,15,1,1
vds15_0427_9_148.wav,fold9,9,15,1,1
vds15_0427_9_149.wav,fold9,9,15,1,1
vds15_0427_9_150.wav,fold9,9,15,1,1
vds15_0427_9_151.wav,fold9,9,15,1,1
vds15_0427_9_152.wav,fold9,9,15,1,1
vds15_0427_9_153.wav,fold9,9,15,1,1
vds15_0427_9_154.wav,fold9,9,15,1,1
vds15_0427_9_155.wav,fold9,9,15,1,1
vds15_0427_9_156.wav,fold9,9,15,1,1
vds15_0427_9_157.wav,fold9,9,15,1,1
vds15_0427_9_158.wav,fold9,9,15,1,1
vds15_0427_9_159.wav,fold9,9,15,1,1
vds15_0427_9_160.wav,fold9,9,15,1,1
vds15_0427_9_161.wav,fold9,9,15,1,1
vds15_0427_9_162.wav,fold9,9,15,1,1
vds15_0427_9_163.wav,fold9,9,15,1,1
vds15_0427_9_164.wav,fold9,9,15,1,1
vds15_0427_9_165.wav,fold9,9,15,1,1
vds15_0427_9_166.wav,fold9,9,15,1,1
vds15_0427_9_167.wav,fold9,9,15,1,1
vds15_0427_9_168.wav,fold9,9,15,1,1
vds15_0427_9_169.wav,fold9,9,15,1,1
vds15_0427_9_170.wav,fold9,9,15,1,1
vds15_0427_9_171.wav,fold9,9,15,1,1
vds15_0427_9_172.wav,fold9,9,15,1,1
vds15_0427_9_173.wav,fold9,9,15,1,1
vds15_0427_9_174.wav,fold9,9,15,1,1
vds15_0427_9_175.wav,fold9,9,15,1,1
vds15_0427_9_176.wav,fold9,9,15,1,1
vds15_0427_9_177.wav,fold9,9,15,1,1
vds15_0427_9_178.wav,fold9,9,15,1,1
vds15_0427_9_179.wav,fold9,9,15,1,1
vds15_0427_9_180.wav,fold9,9,15,1,1
vds15_0427_9_181.wav,fold9,9,15,1,1
vds15_0427_9_182.wav,fold9,9,15,1,1
vds15_0427_9_183.wav,fold9,9,15,1,1
vds15_0427_9_184.wav,fold9,9,15,1,1
vds15_0427_9_185.wav,fold9,9,15,1,1
vds15_0427_9_186.wav,fold9,9,15,1,1
vds15_0427_9_187.wav,fold9,9,15,1,1
vds15_0427_9_188.wav,fold9,9,15,1,1
vds15_0427_9_189.wav,fold9,9,15,1,1
vds15_0427_9_190.wav,fold9,9,15,1,1
vds15_0427_9_191.wav,fold9,9,15,1,1
vds15_0427_9_192.wav,fold9,9,15,1,1
vds15_0427_9_193.wav,fold9,9,15,1,1
vds15_0427_9_194.wav,fold9,9,15,1,1
vds15_0427_9_195.wav,fold9,9,15,1,1
vds15_0427_9_196.wav,fold9,9,15,1,1
vds15_0427_9_197.wav,fold9,9,15,1,1
vds15_0427_9_198.wav,fold9,9,15,1,1
vds15_0427_9_199.wav,fold9,9,15,1,1
vds15_0427_9_200.wav,fold9,9,15,1,1
vds15_0427_9_201.wav,fold9,9,15,1,1
vds15_0427_9_202.wav,fold9,9,15,1,1
vds15_0427_9_203.wav,fold9,9,15,1,1
vds15_0427_9_204.wav,fold9,9,15,1,1
vds15_0427_9_205.wav,fold9,9,15,1,1
vds15_0427_9_206.wav,fold9,9,15,1,1
vds15_0427_9_207.wav,fold9,9,15,1,1
vds15_0427_9_208.wav,fold9,9,15,1,1
vds15_0427_9_209.wav,fold9,9,15,1,1
vds15_0427_9_210.wav,fold9,9,15,1,1
vds15_0427_9_211.wav,fold9,9,15,1,1
vds15_0427_9_212.wav,fold9,9,15,1,1
vds15_0427_9_213.wav,fold9,9,15,1,1
vds15_0427_9_214.wav,fold9,9,15,1,1
vds15_0427_9_215.wav,fold9,9,15,1,1
vds15_0427_9_216.wav,fold9,9,15,1,1
vds15_0427_9_217.wav,fold9,9,15,1,1
vds15_0427_9_218.wav,fold9,9,15,1,1
vds15_0427_9_219.wav,fold9,9,15,1,1
vds15_0427_9_220.wav,fold9,9,15,1,1
vds15_0427_9_221.wav,fold9,9,15,1,1
vds15_0427_9_222.wav,fold9,9,15,1,1
vds15_0427_9_223.wav,fold9,9,15,1,1
vds15_0427_9_224.wav,fold9,9,15,1,1
vds15_0427_9_225.wav,fold9,9,15,1,1
vds15_0427_9_226.wav,fold9,9,15,1,1
vds15_0427_9_227.wav,fold9,9,15,1,1
vds15_0427_9_228.wav,fold9,9,15,1,1
vds15_0427_9_229.wav,fold9,9,15,1,1
vds15_0427_9_230.wav,fold9,9,15,1,1
vds15_0427_9_231.wav,fold9,9,15,1,1
vds15_0427_9_232.wav,fold9,9,15,1,1
vds15_0427_9_233.wav,fold9,9,15,1,1
vds15_0427_9_234.wav,fold9,9,15,1,1
vds15_0427_9_235.wav,fold9,9,15,1,1
vds15_0427_9_236.wav,fold9,9,15,1,1
vds15_0427_9_237.wav,fold9,9,15,1,1
vds15_0427_9_238.wav,fold9,9,15,1,1
vds15_0427_9_239.wav,fold9,9,15,1,1
vds15_0427_9_240.wav,fold9,9,15,1,1
vds15_0427_9_241.wav,fold9,9,15,1,1
vds15_0427_9_242.wav,fold9,9,15,1,1
vds15_0427_9_243.wav,fold9,9,15,1,1
vds15_0427_9_244.wav,fold9,9,15,1,1
vds15_0427_9_245.wav,fold9,9,15,1,1
vds15_0427_9_246.wav,fold9,9,15,1,1
vds15_0427_9_247.wav,fold9,9,15,1,1
vds15_0427_9_248.wav,fold9,9,15,1,1
vds15_0427_9_249.wav,fold9,9,15,1,1
vds15_0427_9_250.wav,fold9,9,15,1,1
vds15_0427_9_251.wav,fold9,9,15,1,1
vds15_0427_9_252.wav,fold9,9,15,1,1
vds15_0427_9_253.wav,fold9,9,15,1,1
vds15_0427_9_254.wav,fold9,9,15,1,1
vds15_0427_9_255.wav,fold9,9,15,1,1
vds15_0427_9_256.wav,fold9,9,15,1,1
vds15_0427_9_257.wav,fold9,9,15,1,1
vds15_0427_9_258.wav,fold9,9,15,1,1
vds15_0427_9_259.wav,fold9,9,15,1,1
vds15_0427_9_260.wav,fold9,9,15,1,1
vds15_0427_9_261.wav,fold9,9,15,1,1
vds15_0427_9_262.wav,fold9,9,15,1,1
vds15_0427_9_263.wav,fold9,9,15,1,1
vds15_0427_9_264.wav,fold9,9,15,1,1
vds15_0427_9_265.wav,fold9,9,15,1,1
vds15_0427_9_266.wav,fold9,9,15,1,1
vds15_0427_9_267.wav,fold9,9,15,1,1
vds15_0427_9_268.wav,fold9,9,15,1,1
vds15_0427_9_269.wav,fold9,9,15,1,1
vds15_0427_9_270.wav,fold9,9,15,1,1
vds15_0427_9_271.wav,fold9,9,15,1,1
vds15_0427_9_272.wav,fold9,9,15,1,1
vds15_0427_9_273.wav,fold9,9,15,1,1
vds15_0427_9_274.wav,fold9,9,15,1,1
vds15_0427_9_275.wav,fold9,9,15,1,1
vds15_0427_9_276.wav,fold9,9,15,1,1
vds15_0427_9_277.wav,fold9,9,15,1,1
vds15_0427_9_278.wav,fold9,9,15,1,1
vds15_0427_9_279.wav,fold9,9,15,1,1
vds15_0427_9_280.wav,fold9,9,15,1,1
vds15_0427_9_281.wav,fold9,9,15,1,1
vds15_0427_9_282.wav,fold9,9,15,1,1
vds15_0427_9_283.wav,fold9,9,15,1,1
vds15_0427_9_284.wav,fold9,9,15,1,1
vds15_0427_9_285.wav,fold9,9,15,1,1
vds15_0427_9_286.wav,fold9,9,15,1,1
vds15_0427_9_287.wav,fold9,9,15,1,1
vds15_0427_9_288.wav,fold9,9,15,1,1
vds15_0427_9_289.wav,fold9,9,15,1,1
vds15_0427_9_290.wav,fold9,9,15,1,1
vds15_0427_9_291.wav,fold9,9,15,1,1
vds15_0427_9_292.wav,fold9,9,15,1,1
